workload,size,input_length,stack,operation,sample,loops,time_us
Bruss,8,128,C++ Enzyme,vjp,8,8192,4.823549560546875
Bruss,8,128,Flang Enzyme,primal,0,16384,2.690846252441406
Bruss,8,128,Flang Enzyme,primal,1,16384,3.0609578247070313
Bruss,8,128,Flang Enzyme,primal,2,16384,2.7136363525390625
Bruss,8,128,Flang Enzyme,primal,3,16384,2.7799423217773436
Bruss,8,128,Flang Enzyme,primal,4,16384,2.8527981567382814
Bruss,8,128,Flang Enzyme,primal,5,16384,2.591672546386719
Bruss,8,128,Flang Enzyme,primal,6,16384,2.7523182373046877
Bruss,8,128,Flang Enzyme,primal,7,16384,2.7153076171875
Bruss,8,128,Flang Enzyme,primal,8,16384,2.53511083984375
Bruss,8,128,Flang Enzyme,vjp,0,8192,6.647522827148437
Bruss,8,128,Flang Enzyme,vjp,1,8192,5.129489868164063
Bruss,8,128,Flang Enzyme,vjp,2,8192,7.5533033447265625
Bruss,8,128,Flang Enzyme,vjp,3,8192,8.055818969726563
Bruss,8,128,Flang Enzyme,vjp,4,8192,5.685764038085938
Bruss,8,128,Flang Enzyme,vjp,5,8192,5.384148315429687
Bruss,8,128,Flang Enzyme,vjp,6,8192,5.150696899414062
Bruss,8,128,Flang Enzyme,vjp,7,8192,5.198536010742187
Bruss,8,128,Flang Enzyme,vjp,8,8192,5.133321533203125
Bruss,8,128,LFortran Enzyme,primal,0,16384,2.5945496826171874
Bruss,8,128,LFortran Enzyme,primal,1,16384,2.7047909545898436
Bruss,8,128,LFortran Enzyme,primal,2,16384,2.680945373535156
Bruss,8,128,LFortran Enzyme,primal,3,16384,2.6165228271484375
Bruss,8,128,LFortran Enzyme,primal,4,16384,2.5800025634765626
Bruss,8,128,LFortran Enzyme,primal,5,16384,2.56380322265625
Bruss,8,128,LFortran Enzyme,primal,6,16384,2.6819176635742186
Bruss,8,128,LFortran Enzyme,primal,7,16384,3.4380484008789063
Bruss,8,128,LFortran Enzyme,primal,8,16384,3.34568994140625
Bruss,8,128,LFortran Enzyme,vjp,0,8192,5.0533380126953125
Bruss,8,128,LFortran Enzyme,vjp,1,8192,5.1035595703125
Bruss,8,128,LFortran Enzyme,vjp,2,8192,4.994170166015625
Bruss,8,128,LFortran Enzyme,vjp,3,8192,5.012191162109375
Bruss,8,128,LFortran Enzyme,vjp,4,8192,5.805865844726562
Bruss,8,128,LFortran Enzyme,vjp,5,8192,5.494357177734375
Bruss,8,128,LFortran Enzyme,vjp,6,8192,5.153934204101563
Bruss,8,128,LFortran Enzyme,vjp,7,8192,4.961366577148437
Bruss,8,128,LFortran Enzyme,vjp,8,8192,4.9974954833984375
Bruss,8,128,JAX JIT,primal,0,8192,6.406423950195313
Bruss,8,128,JAX JIT,primal,1,8192,8.67631689453125
Bruss,8,128,JAX JIT,primal,2,8192,6.220590209960937
Bruss,8,128,JAX JIT,primal,3,8192,5.57425390625
Bruss,8,128,JAX JIT,primal,4,8192,6.3340732421875
Bruss,8,128,JAX JIT,primal,5,8192,5.733353759765625
Bruss,8,128,JAX JIT,primal,6,8192,5.60539892578125
Bruss,8,128,JAX JIT,primal,7,8192,6.225912841796875
Bruss,8,128,JAX JIT,primal,8,8192,10.011057739257813
Bruss,8,128,JAX JIT,primal_startup,0,1,58858.30207262188
Bruss,8,128,JAX JIT,vjp,0,4096,9.350050048828125
Bruss,8,128,JAX JIT,vjp,1,4096,9.28799462890625
Bruss,8,128,JAX JIT,vjp,2,4096,9.30555224609375
Bruss,8,128,JAX JIT,vjp,3,4096,9.29561376953125
Bruss,8,128,JAX JIT,vjp,4,4096,9.91240869140625
Bruss,8,128,JAX JIT,vjp,5,4096,10.551489013671874
Bruss,8,128,JAX JIT,vjp,6,4096,10.4015458984375
Bruss,8,128,JAX JIT,vjp,7,4096,11.582482421875
Bruss,8,128,JAX JIT,vjp,8,4096,11.0698046875
Bruss,8,128,JAX JIT,vjp_startup,0,1,112224.39503762871
Bruss,16,512,C++ Enzyme,primal,0,16384,3.659739440917969
Bruss,16,512,C++ Enzyme,primal,1,16384,3.0153738403320314
Bruss,16,512,C++ Enzyme,primal,2,16384,3.047565856933594
Bruss,16,512,C++ Enzyme,primal,3,16384,3.122594909667969
Bruss,16,512,C++ Enzyme,primal,4,16384,3.0343065795898436
Bruss,16,512,C++ Enzyme,primal,5,16384,3.0055169677734375
Bruss,16,512,C++ Enzyme,primal,6,16384,4.139855102539062
Bruss,16,512,C++ Enzyme,primal,7,16384,3.226293212890625
Bruss,16,512,C++ Enzyme,primal,8,16384,3.2470696411132813
Bruss,16,512,C++ Enzyme,vjp,0,8192,6.285289916992188
Bruss,16,512,C++ Enzyme,vjp,1,8192,6.321209716796875
Bruss,16,512,C++ Enzyme,vjp,2,8192,5.935829956054688
Bruss,16,512,C++ Enzyme,vjp,3,8192,5.9648447265625
Bruss,16,512,C++ Enzyme,vjp,4,8192,5.977793823242187
Bruss,16,512,C++ Enzyme,vjp,5,8192,5.940097045898438
Bruss,16,512,C++ Enzyme,vjp,6,8192,6.53185205078125
Bruss,16,512,C++ Enzyme,vjp,7,8192,9.222277465820312
Bruss,16,512,C++ Enzyme,vjp,8,8192,6.931540771484375
Bruss,16,512,Flang Enzyme,primal,0,8192,3.7116273193359377
Bruss,16,512,Flang Enzyme,primal,1,8192,3.296479736328125
Bruss,16,512,Flang Enzyme,primal,2,8192,3.30086181640625
Bruss,16,512,Flang Enzyme,primal,3,8192,3.1066358642578127
Bruss,16,512,Flang Enzyme,primal,4,8192,3.1007899169921873
Bruss,16,512,Flang Enzyme,primal,5,8192,3.10094287109375
Bruss,16,512,Flang Enzyme,primal,6,8192,3.1225484619140627
Bruss,16,512,Flang Enzyme,primal,7,8192,3.5397666015625
Bruss,16,512,Flang Enzyme,primal,8,8192,3.811910400390625
Bruss,16,512,Flang Enzyme,vjp,0,8192,6.981333129882812
Bruss,16,512,Flang Enzyme,vjp,1,8192,6.817420654296875
Bruss,16,512,Flang Enzyme,vjp,2,8192,6.681746337890625
Bruss,16,512,Flang Enzyme,vjp,3,8192,6.571154541015625
Bruss,16,512,Flang Enzyme,vjp,4,8192,6.56393017578125
Bruss,16,512,Flang Enzyme,vjp,5,8192,6.559225341796875
Bruss,16,512,Flang Enzyme,vjp,6,8192,6.5761884765625
Bruss,16,512,Flang Enzyme,vjp,7,8192,6.778703857421875
Bruss,16,512,Flang Enzyme,vjp,8,8192,6.5510189208984375
Bruss,16,512,LFortran Enzyme,primal,0,16384,3.087958740234375
Bruss,16,512,LFortran Enzyme,primal,1,16384,3.5591158447265623
Bruss,16,512,LFortran Enzyme,primal,2,16384,3.109514892578125
Bruss,16,512,LFortran Enzyme,primal,3,16384,3.2020366821289064
Bruss,16,512,LFortran Enzyme,primal,4,16384,3.1177041015625
Bruss,16,512,LFortran Enzyme,primal,5,16384,3.111211181640625
Bruss,16,512,LFortran Enzyme,primal,6,16384,3.332288269042969
Bruss,16,512,LFortran Enzyme,primal,7,16384,4.247838073730469
Bruss,16,512,LFortran Enzyme,primal,8,16384,3.265359130859375
Bruss,16,512,LFortran Enzyme,vjp,0,8192,6.896247192382813
Bruss,16,512,LFortran Enzyme,vjp,1,8192,7.808773803710937
Bruss,16,512,LFortran Enzyme,vjp,2,8192,7.232834838867188
Bruss,16,512,LFortran Enzyme,vjp,3,8192,7.0605986328125
Bruss,16,512,LFortran Enzyme,vjp,4,8192,6.735833862304688
Bruss,16,512,LFortran Enzyme,vjp,5,8192,6.704397583007813
Bruss,16,512,LFortran Enzyme,vjp,6,8192,7.029859619140625
Bruss,16,512,LFortran Enzyme,vjp,7,8192,6.84773779296875
Bruss,16,512,LFortran Enzyme,vjp,8,8192,9.297723510742188
Bruss,16,512,JAX JIT,primal,0,8192,6.404893920898438
Bruss,16,512,JAX JIT,primal,1,8192,6.362884887695312
Bruss,16,512,JAX JIT,primal,2,8192,7.367001220703125
Bruss,16,512,JAX JIT,primal,3,8192,6.808158813476562
Bruss,16,512,JAX JIT,primal,4,8192,6.547077270507812
Bruss,16,512,JAX JIT,primal,5,8192,6.900760009765625
Bruss,16,512,JAX JIT,primal,6,8192,7.174038818359375
Bruss,16,512,JAX JIT,primal,7,8192,6.518521118164062
Bruss,16,512,JAX JIT,primal,8,8192,6.815195922851562
Bruss,16,512,JAX JIT,primal_startup,0,1,51853.77201996744
Bruss,16,512,JAX JIT,vjp,0,2048,15.6602109375
Bruss,16,512,JAX JIT,vjp,1,2048,12.50525634765625
Bruss,16,512,JAX JIT,vjp,2,2048,14.27667578125
Bruss,16,512,JAX JIT,vjp,3,2048,12.53151171875
Bruss,16,512,JAX JIT,vjp,4,2048,12.3820947265625
Bruss,16,512,JAX JIT,vjp,5,2048,12.07216455078125
Bruss,16,512,JAX JIT,vjp,6,2048,12.94157666015625
Bruss,16,512,JAX JIT,vjp,7,2048,15.4395703125
Bruss,16,512,JAX JIT,vjp,8,2048,14.920912109375
Bruss,16,512,JAX JIT,vjp_startup,0,1,100133.08690395206
Bruss,32,2048,C++ Enzyme,primal,0,4096,5.089024169921875
Bruss,32,2048,C++ Enzyme,primal,1,4096,6.24902783203125
Bruss,32,2048,C++ Enzyme,primal,2,4096,5.088965576171875
Bruss,32,2048,C++ Enzyme,primal,3,4096,4.87874755859375
Bruss,32,2048,C++ Enzyme,primal,4,4096,4.678078857421875
Bruss,32,2048,C++ Enzyme,primal,5,4096,6.347925048828125
Bruss,32,2048,C++ Enzyme,primal,6,4096,5.0806220703125
Bruss,32,2048,C++ Enzyme,primal,7,4096,4.92777783203125
Bruss,32,2048,C++ Enzyme,primal,8,4096,4.887624267578125
Bruss,32,2048,C++ Enzyme,vjp,0,4096,11.276974853515625
Bruss,32,2048,C++ Enzyme,vjp,1,4096,15.608269775390625
Bruss,32,2048,C++ Enzyme,vjp,2,4096,13.9408623046875
Bruss,32,2048,C++ Enzyme,vjp,3,4096,10.839627197265624
Bruss,32,2048,C++ Enzyme,vjp,4,4096,17.9439384765625
Bruss,32,2048,C++ Enzyme,vjp,5,4096,14.881901123046875
Bruss,32,2048,C++ Enzyme,vjp,6,4096,18.0370244140625
Bruss,32,2048,C++ Enzyme,vjp,7,4096,15.51432080078125
Bruss,32,2048,C++ Enzyme,vjp,8,4096,15.6285791015625
Bruss,32,2048,Flang Enzyme,primal,0,8192,7.7130452880859375
Bruss,32,2048,Flang Enzyme,primal,1,8192,6.6463916015625
Bruss,32,2048,Flang Enzyme,primal,2,8192,6.727705688476562
Bruss,32,2048,Flang Enzyme,primal,3,8192,5.978239013671875
Bruss,32,2048,Flang Enzyme,primal,4,8192,6.18677783203125
Bruss,32,2048,Flang Enzyme,primal,5,8192,7.053446411132812
Bruss,32,2048,Flang Enzyme,primal,6,8192,5.543027954101563
Bruss,32,2048,Flang Enzyme,primal,7,8192,5.4977216796875
Bruss,32,2048,Flang Enzyme,primal,8,8192,5.154008666992188
Bruss,32,2048,Flang Enzyme,vjp,0,4096,13.24649951171875
Bruss,32,2048,Flang Enzyme,vjp,1,4096,12.3614111328125
Bruss,32,2048,Flang Enzyme,vjp,2,4096,15.578095703125
Bruss,32,2048,Flang Enzyme,vjp,3,4096,16.649220947265626
Bruss,32,2048,Flang Enzyme,vjp,4,4096,12.100164306640625
Bruss,32,2048,Flang Enzyme,vjp,5,4096,12.011046142578126
Bruss,32,2048,Flang Enzyme,vjp,6,4096,12.11965185546875
Bruss,32,2048,Flang Enzyme,vjp,7,4096,12.225035888671876
Bruss,32,2048,Flang Enzyme,vjp,8,4096,18.765119873046874
Bruss,32,2048,LFortran Enzyme,primal,0,8192,5.73249755859375
Bruss,32,2048,LFortran Enzyme,primal,1,8192,8.646553833007813
Bruss,32,2048,LFortran Enzyme,primal,2,8192,6.458140014648437
Bruss,32,2048,LFortran Enzyme,primal,3,8192,5.36727685546875
Bruss,32,2048,LFortran Enzyme,primal,4,8192,5.323613037109375
Bruss,32,2048,LFortran Enzyme,primal,5,8192,5.392369262695312
Bruss,32,2048,LFortran Enzyme,primal,6,8192,5.497609130859375
Bruss,32,2048,LFortran Enzyme,primal,7,8192,7.503641845703125
Bruss,32,2048,LFortran Enzyme,primal,8,8192,5.29371533203125
Bruss,32,2048,LFortran Enzyme,vjp,0,4096,12.906041015625
Bruss,32,2048,LFortran Enzyme,vjp,1,4096,19.261646484375
Bruss,32,2048,LFortran Enzyme,vjp,2,4096,14.04888330078125
Bruss,32,2048,LFortran Enzyme,vjp,3,4096,21.5220537109375
Bruss,32,2048,LFortran Enzyme,vjp,4,4096,13.7003359375
Bruss,32,2048,LFortran Enzyme,vjp,5,4096,12.549607666015625
Bruss,32,2048,LFortran Enzyme,vjp,6,4096,12.401122314453126
Bruss,32,2048,LFortran Enzyme,vjp,7,4096,13.657146484375
Bruss,32,2048,LFortran Enzyme,vjp,8,4096,16.956804931640626
Bruss,32,2048,JAX JIT,primal,0,4096,11.644209716796874
Bruss,32,2048,JAX JIT,primal,1,4096,15.52562158203125
Bruss,32,2048,JAX JIT,primal,2,4096,17.185578369140625
Bruss,32,2048,JAX JIT,primal,3,4096,12.022451904296876
Bruss,32,2048,JAX JIT,primal,4,4096,10.268340576171875
Bruss,32,2048,JAX JIT,primal,5,4096,10.72707861328125
Bruss,32,2048,JAX JIT,primal,6,4096,10.535291259765625
Bruss,32,2048,JAX JIT,primal,7,4096,10.694253173828125
Bruss,32,2048,JAX JIT,primal,8,4096,11.5540205078125
Bruss,32,2048,JAX JIT,primal_startup,0,1,58941.18803553283
Bruss,32,2048,JAX JIT,vjp,0,1024,35.1159541015625
Bruss,32,2048,JAX JIT,vjp,1,1024,34.2600830078125
Bruss,32,2048,JAX JIT,vjp,2,1024,27.34784765625
Bruss,32,2048,JAX JIT,vjp,3,1024,29.25216796875
Bruss,32,2048,JAX JIT,vjp,4,1024,29.4664599609375
Bruss,32,2048,JAX JIT,vjp,5,1024,26.653326171875
Bruss,32,2048,JAX JIT,vjp,6,1024,28.1488984375
Bruss,32,2048,JAX JIT,vjp,7,1024,30.2339990234375
Bruss,32,2048,JAX JIT,vjp,8,1024,28.6560458984375
Bruss,32,2048,JAX JIT,vjp_startup,0,1,113859.02494657785
Bruss,64,8192,C++ Enzyme,primal,0,2048,13.21776611328125
Bruss,64,8192,C++ Enzyme,primal,1,2048,12.33407421875
Bruss,64,8192,C++ Enzyme,primal,2,2048,11.9779150390625
Bruss,64,8192,C++ Enzyme,primal,3,2048,11.9436708984375
Bruss,64,8192,C++ Enzyme,primal,4,2048,11.8380224609375
Bruss,64,8192,C++ Enzyme,primal,5,2048,11.899294921875
Bruss,64,8192,C++ Enzyme,primal,6,2048,11.850697265625
Bruss,64,8192,C++ Enzyme,primal,7,2048,11.6214521484375
Bruss,64,8192,C++ Enzyme,primal,8,2048,11.44337744140625
Bruss,64,8192,C++ Enzyme,vjp,0,2048,35.9405302734375
Bruss,64,8192,C++ Enzyme,vjp,1,2048,34.58256103515625
Bruss,64,8192,C++ Enzyme,vjp,2,2048,28.8236806640625
Bruss,64,8192,C++ Enzyme,vjp,3,2048,31.1551298828125
Bruss,64,8192,C++ Enzyme,vjp,4,2048,29.76905126953125
Bruss,64,8192,C++ Enzyme,vjp,5,2048,29.2488125
Bruss,64,8192,C++ Enzyme,vjp,6,2048,28.71159912109375
Bruss,64,8192,C++ Enzyme,vjp,7,2048,28.8035888671875
Bruss,64,8192,C++ Enzyme,vjp,8,2048,28.70850244140625
Bruss,64,8192,Flang Enzyme,primal,0,4096,15.341064697265624
Bruss,64,8192,Flang Enzyme,primal,1,4096,13.760860107421875
Bruss,64,8192,Flang Enzyme,primal,2,4096,12.568706298828126
Bruss,64,8192,Flang Enzyme,primal,3,4096,12.498177734375
Bruss,64,8192,Flang Enzyme,primal,4,4096,17.352770751953123
Bruss,64,8192,Flang Enzyme,primal,5,4096,13.052576904296876
Bruss,64,8192,Flang Enzyme,primal,6,4096,13.340233154296875
Bruss,64,8192,Flang Enzyme,primal,7,4096,16.852912841796876
Bruss,64,8192,Flang Enzyme,primal,8,4096,13.239824462890626
Bruss,64,8192,Flang Enzyme,vjp,0,1024,43.24328125
Bruss,64,8192,Flang Enzyme,vjp,1,1024,46.9271083984375
Bruss,64,8192,Flang Enzyme,vjp,2,1024,40.0740078125
Bruss,64,8192,Flang Enzyme,vjp,3,1024,42.5416572265625
Bruss,64,8192,Flang Enzyme,vjp,4,1024,41.54787890625
Bruss,64,8192,Flang Enzyme,vjp,5,1024,34.267998046875
Bruss,64,8192,Flang Enzyme,vjp,6,1024,32.3676396484375
Bruss,64,8192,Flang Enzyme,vjp,7,1024,32.47630078125
Bruss,64,8192,Flang Enzyme,vjp,8,1024,32.7965341796875
Bruss,64,8192,LFortran Enzyme,primal,0,2048,16.6899052734375
Bruss,64,8192,LFortran Enzyme,primal,1,2048,15.34133349609375
Bruss,64,8192,LFortran Enzyme,primal,2,2048,21.79525390625
Bruss,64,8192,LFortran Enzyme,primal,3,2048,19.9860732421875
Bruss,64,8192,LFortran Enzyme,primal,4,2048,17.68305615234375
Bruss,64,8192,LFortran Enzyme,primal,5,2048,14.904666015625
Bruss,64,8192,LFortran Enzyme,primal,6,2048,15.03914306640625
Bruss,64,8192,LFortran Enzyme,primal,7,2048,13.22652294921875
Bruss,64,8192,LFortran Enzyme,primal,8,2048,21.49881689453125
Bruss,64,8192,LFortran Enzyme,vjp,0,1024,35.8456103515625
Bruss,64,8192,LFortran Enzyme,vjp,1,1024,37.272283203125
Bruss,64,8192,LFortran Enzyme,vjp,2,1024,37.672294921875
Bruss,64,8192,LFortran Enzyme,vjp,3,1024,44.60801171875
Bruss,64,8192,LFortran Enzyme,vjp,4,1024,63.2823359375
Bruss,64,8192,LFortran Enzyme,vjp,5,1024,39.163494140625
Bruss,64,8192,LFortran Enzyme,vjp,6,1024,55.2250615234375
Bruss,64,8192,LFortran Enzyme,vjp,7,1024,58.6258447265625
Bruss,64,8192,LFortran Enzyme,vjp,8,1024,40.5259345703125
Bruss,64,8192,JAX JIT,primal,0,1024,38.63514453125
Bruss,64,8192,JAX JIT,primal,1,1024,41.2573720703125
Bruss,64,8192,JAX JIT,primal,2,1024,40.389025390625
Bruss,64,8192,JAX JIT,primal,3,1024,36.396814453125
Bruss,64,8192,JAX JIT,primal,4,1024,35.8838359375
Bruss,64,8192,JAX JIT,primal,5,1024,35.0205390625
Bruss,64,8192,JAX JIT,primal,6,1024,33.9608857421875
Bruss,64,8192,JAX JIT,primal,7,1024,39.894314453125
Bruss,64,8192,JAX JIT,primal,8,1024,39.8305322265625
Bruss,64,8192,JAX JIT,primal_startup,0,1,211530.32302390784
Bruss,64,8192,JAX JIT,vjp,0,512,88.494685546875
Bruss,64,8192,JAX JIT,vjp,1,512,185.8385859375
Bruss,64,8192,JAX JIT,vjp,2,512,109.7522265625
Bruss,64,8192,JAX JIT,vjp,3,512,125.889708984375
Bruss,64,8192,JAX JIT,vjp,4,512,103.3955
Bruss,64,8192,JAX JIT,vjp,5,512,97.586974609375
Bruss,64,8192,JAX JIT,vjp,6,512,97.0137265625
Bruss,64,8192,JAX JIT,vjp,7,512,98.177111328125
Bruss,64,8192,JAX JIT,vjp,8,512,99.524064453125
Bruss,64,8192,JAX JIT,vjp_startup,0,1,135458.77090655267
